maersk,,,,"['Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires']",1016018,BARGE PAR 13001,W8A
maersk,,,,"['Montevideo', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta', 'Buenos Aires', 'Asuncion Terport Villeta', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Villeta ANNP', 'Asuncion Puerto Seguro Fluvial', 'Asuncion Terport Villeta']",9535503,BARGE PAR 6001,W9E
maersk,,,,"['Rio Grande', 'Imbituba', 'Itapoa', 'Suape', 'Pecem', 'Salvador', 'Santos', 'Itajai', 'Rio Grande', 'Imbituba', 'Itapoa', 'Suape', 'Pecem', 'Salvador', 'Santos', 'Itajai']",9625384,BARTOLOMEU DIAS,I3U
maersk,,,,"['Ningbo', 'Shanghai', 'Tanjung Pelepas']",9708851,BARZAN,IA5
maersk,,,,"['Nansha New Port', 'Yantian', 'Vung Tau', 'Tanjung Pelepas', 'Colombo']",9501344,BASLE EXPRESS,ID5
maersk,,,,[],9372925,BBC HONGKONG,PT1
maersk,,,,"['Bremerhaven', 'Hamburg', 'Hamburg']",9333345,BEATE,0XF
maersk,,,,"['Singapore', 'Ningbo', 'Shanghai', 'Tanjung Pelepas']",9540118,BERLIN EXPRESS,IE6
maersk,,,,[],9415959,BERNARD A,4G2
maersk,,,,[],9492505,BERNHARD SCHEPERS,I8U
maersk,,,,"['Jakarta', 'Surabaya', 'Davao City', 'Pyeongtaek', 'Seosan', 'Dalian', 'Xingang', 'Qingdao', 'Jakarta']",9336177,BEROLINA C,52E
maersk,,,,"['Oran', 'Valencia', 'Algeciras', 'Oran', 'Valencia', 'Algeciras']",9297618,BF Caroda,83Z
maersk,,,,"['Port Tangier Mediterranee', 'Port Tangier Mediterranee', 'Algeciras', 'Banjul', 'Algeciras', 'Port Tangier Mediterranee', 'Banjul']",9252785,BF ESPERANZA,64W
maersk,,,,"['Tokyo', 'Kobe', 'Busan', 'Shanghai', 'Yantian', 'Hong Kong', 'Brisbane', 'Auckland']",9442172,BF GIANT,M21
maersk,,,,"['Kiamari Karachi', 'Colombo']",9332860,BF HAMBURG,HBG
maersk,,,,"['Valencia', 'Algeciras', 'Oran', 'Valencia', 'Algeciras', 'Oran', 'Valencia', 'Algeciras']",9266542,BF LETICIA,63W
maersk,,,,[],9437218,BF PERCH,O1Q
maersk,,,,[],9123324,BF PHILIPP,G25
maersk,,,,[],9303792,BF TIGER,Q4Z
maersk,,,,"['Bosporus', 'Izmit Korfezi', 'Ambarli Port Istanbul', 'Bosporus', 'Poti', 'Bosporus', 'Izmit Korfezi', 'Ambarli Port Istanbul', 'Bosporus']",9437232,BF TROUT,B81
maersk,,,,"['Jebel Ali', 'Mundra', 'Jawaharlal Nehru', 'Durban']",9364203,BFAD PACIFIC,89C
